sn,ts,gx,gy,gz,ax,ay,az,mx,my,mz,dt,mbx,mby,mbz
632,301754143951727,-9.3371696472,-7.3196821213,7.7498784065,-13.6665210724,-6.8859343529,-10.5635404587,30.0599994659,4.6800003052,-37.8000183105,0.0199951325,22.9200000763,-108.7200012207,441.7799987793
633,301754163946860,-8.9175043106,-9.5719432831,9.5922470093,-15.3018102646,-8.0663118362,-10.0990514755,25.0799980164,7.2600021362,-41.2200012207,0.0199951325,23.1599998474,-108.5999984741,442.4400024414
634,301754183941960,-8.4214820862,-8.2726325989,9.6521120071,-10.2355251312,-11.9115171432,-8.4230585098,19.8600006104,10.3199996948,-44.4599914551,0.0199951008,23.4599990845,-108.5999984741,443.0399780273
635,301754203937060,-8.2565488815,-3.9275476933,8.2648372650,-0.5865973234,-13.7551088333,-4.9250230789,15.5400009155,14.4599990845,-46.0799865723,0.0199951008,23.4599990845,-108.5999984741,443.0399780273
636,301754223932160,-8.3096942902,-0.2153196037,6.8060913086,3.4716985226,-11.0088758469,2.0471050739,13.5000000000,18.7200012207,-45.5399780273,0.0199951008,23.4599990845,-108.5999984741,443.0399780273
637,301754243927260,-7.8668165207,0.3643915057,5.8409242630,-0.9505270720,-6.3591938019,8.3177108765,15.7200012207,22.5599975586,-42.1799926758,0.0199951008,23.4599990845,-108.5999984741,443.0399780273
638,301754263922393,-7.6414074898,0.5201621056,4.8727030754,-3.4405729771,-5.0638914108,8.4254531860,19.7999973297,26.8199996948,-37.7999877930,0.0199951325,23.7600002289,-108.5999984741,443.3999938965
639,301754283917526,-7.7794632912,0.7559561729,3.8287341595,-2.2937152386,-6.1532864571,7.8292784691,23.2800006866,30.5999984741,-33.4800109863,0.0199951325,23.8799991608,-108.6599960327,443.5199890137
640,301754303912659,-6.5216917992,0.9239439964,4.0205459595,-9.1485242844,-1.0750293732,15.5508146286,23.2800006866,30.5999984741,-33.4800109863,0.0199951325,23.8799991608,-108.6599960327,443.5199890137
641,301754323907792,-4.4917864799,1.8255811930,6.1597957611,-15.9985446930,-2.9329867363,13.1062602997,26.2800006866,32.4000015259,-28.7999877930,0.0199951325,23.8799991608,-108.6599960327,443.5199890137
642,301754343902892,-3.0965697765,5.1053171158,8.8060636520,-15.9985446930,-2.9329867363,13.1062602997,34.8600006104,30.9000015259,-18.9599914551,0.0199951008,23.8799991608,-108.7200012207,443.5199890137
643,301754363897992,-2.0923073292,7.5805430412,10.1120939255,-12.5220575333,-4.5371508598,14.1238269806,40.9199981689,24.6600036621,-12.1199951172,0.0199951008,23.8799991608,-108.7200012207,443.5199890137
644,301754383893158,-0.9017311931,7.3954505920,12.8701505661,-16.6282386780,-4.1325182915,12.8117647171,45.9599990845,15.2399978638,-3.9599914551,0.0199951660,23.6999988556,-108.7799987793,443.4599914551
645,301754403888258,0.5753409863,5.0729408264,16.0161056519,-24.9890460968,-3.1508655548,14.3225517273,48.4199981689,2.2200012207,3.7200012207,0.0199951008,23.6399993896,-108.7799987793,443.4599914551
646,301754423883424,2.7286410332,3.2641687393,17.8761920929,-24.1749935150,-6.3831367493,15.0791425705,46.5600013733,-12.9000015259,10.2599792480,0.0199951660,23.3400001526,-108.5999984741,443.2799987793
647,301754443878557,4.6534771919,2.4456090927,18.6135063171,-18.5316867828,-7.2618355751,17.1118812561,37.6800003052,-27.7800064087,15.4799804688,0.0199951325,23.3999996185,-108.2399978638,443.2200012207
648,301754463873690,5.4842543602,3.1224479675,18.2347698212,-9.9889144897,-5.9593501091,13.5468072891,24.2399997711,-39.3000030518,19.9199829102,0.0199951325,23.5799999237,-108.1199951172,443.2799987793
649,301754483868823,5.2557902336,4.0778412819,18.1920070648,-6.0790638924,-3.9601304531,8.2722196579,9.1799983978,-44.5200042725,23.9400024414,0.0199951325,23.5799999237,-108.1199951172,443.2799987793
650,301754503863956,4.6913509369,3.4987409115,18.6556549072,-7.3121151924,-5.6744313240,8.6505146027,-5.8799991608,-43.3800048828,26.6999816895,0.0199951325,23.6399993896,-108.0599975586,443.3399963379
651,301754523859056,5.2814464569,1.8732286692,18.7362880707,-2.8228499889,-11.6984262466,11.3153429031,-5.8799991608,-43.3800048828,26.6999816895,0.0199951008,23.6399993896,-108.0599975586,443.3399963379
652,301754543854156,6.6705546379,-0.1487352848,16.0368766785,-2.8228499889,-11.6984262466,11.3153429031,-31.0799999237,-21.8400039673,30.0000000000,0.0199951008,23.5799999237,-108.1800003052,443.3999938965
653,301754563849256,7.6961970329,-4.4632763863,9.9098978043,9.0503587723,-15.2347707748,8.2339115143,-35.0400009155,-6.4199981689,31.0799865723,0.0199951008,23.5799999237,-108.1800003052,443.3999938965
654,301754583844356,6.4207100868,-6.4210996628,5.7975530624,10.2786216736,-14.6697216034,-1.4461419582,-32.8199996948,6.8399963379,32.9400024414,0.0199951008,23.5799999237,-108.2399978638,443.3999938965
655,301754603839489,4.4299006462,-5.4644842148,5.5067811012,0.5674431324,-9.2658433914,-10.2331304550,-27.7199993134,15.9000015259,35.2799987793,0.0199951325,23.6399993896,-108.1800003052,443.4599914551
656,301754623834622,3.4525163174,-4.0124578476,7.5311884880,-3.4238128662,-8.8300857544,-8.6026296616,-22.1399993896,21.9599990845,37.2600097656,0.0199951325,23.6399993896,-108.1800003052,443.4599914551
657,301754643829755,4.0743770599,-2.8817465305,9.7840595245,-2.9473521709,-11.2554855347,-5.5211977959,-15.5399999619,27.0600051880,37.4400024414,0.0199951325,23.6399993896,-108.1800003052,443.4599914551
658,301754663824888,5.5514488220,-2.6832153797,10.1090393066,2.3128695488,-15.7854537964,-0.5339232683,-15.5399999619,27.0600051880,37.4400024414,0.0199951325,23.6399993896,-108.1800003052,443.4599914551
659,301754683819988,5.7469258308,-3.8762350082,8.3277568817,2.3128695488,-15.7854537964,-0.5339232683,0.6000003815,37.5599975586,31.7999877930,0.0199951008,23.8199996948,-108.2999954224,443.3399963379
660,301754703815088,3.7206861973,-4.3899726868,7.2752356529,-1.5706442595,-9.4238653183,-6.5363702774,0.6000003815,37.5599975586,31.7999877930,0.0199951008,23.8199996948,-108.2999954224,443.3399963379
661,301754723810188,0.7824242711,-5.3777418137,6.7529463768,-2.0255565643,-9.1341581345,-9.8835668564,9.7799987793,40.1999969482,27.5399780273,0.0199951008,23.8199996948,-108.2999954224,443.3399963379
662,301754743805288,-2.1179635525,-6.9446105957,6.1634612083,-0.2513988614,-8.3296823502,-12.8261299133,18.0599975586,40.0799942017,23.8800048828,0.0199951008,23.8199996948,-108.2999954224,443.3399963379
663,301754763800421,-4.6689372063,-7.5829653740,5.5006723404,-0.2513988614,-8.3296823502,-12.8261299133,32.5799980164,32.8800048828,19.0800170898,0.0199951325,23.6399993896,-109.1399993896,442.8599853516
664,301754783795554,-7.0531444550,-8.1657314301,5.1573662758,-1.6233183146,-8.6217832565,-17.1382198334,38.5800018311,26.8799972534,15.3599853516,0.0199951325,23.5199985504,-109.2599945068,442.7399902344
665,301754803790654,-9.5192079544,-8.7148990631,5.1671400070,-3.6392977238,-7.3288750648,-22.4343547821,43.9799957275,20.7000045776,10.9199829102,0.0199951008,23.4599990845,-109.3199996948,442.6199951172
666,301754823785787,-11.5271215439,-10.0453634262,5.0022063255,-3.9864675999,-14.4063510895,-26.5237770081,43.9799957275,20.7000045776,10.9199829102,0.0199951325,23.4599990845,-109.3199996948,442.6199951172
667,301754843780920,-11.8026218414,-9.7362651825,4.8665943146,-3.9864675999,-14.4063510895,-26.5237770081,47.7600021362,7.9800033569,-2.5800170898,0.0199951325,23.4599990845,-109.3199996948,442.6199951172
668,301754863776020,-10.6682453156,-8.7967548370,5.0211429596,-4.8747434616,-13.3361110687,-18.1270542145,47.7600021362,7.9800033569,-2.5800170898,0.0199951008,23.4599990845,-109.3199996948,442.6199951172
669,301754883771120,-9.6676473618,-7.9439864159,5.1726374626,-5.5355634689,-11.2937946320,-15.7615108490,47.3399963379,4.3199996948,-10.4400024414,0.0199951008,23.4599990845,-109.3199996948,442.6199951172
670,301754903766220,-9.3475542068,-6.6520066261,5.1317100525,-5.5355634689,-11.2937946320,-15.7615108490,41.5800018311,1.1399993896,-26.3999938965,0.0199951008,23.4599990845,-109.3199996948,442.5599975586
671,301754923761320,-9.5961761475,-6.1932463646,5.6656060219,-11.4637880325,-2.4589202404,-12.6297998428,41.5800018311,1.1399993896,-26.3999938965,0.0199951008,23.4599990845,-109.3199996948,442.5599975586
672,301754943756453,-10.1251850128,-7.0020322800,6.5189847946,-11.4637880325,-2.4589202404,-12.6297998428,34.6199989319,4.7400054932,-35.6400146484,0.0199951325,23.4599990845,-109.3199996948,442.5000000000
673,301754963751586,-10.3011150360,-7.1113772392,7.1158003807,-12.9697866440,-3.3663504124,-11.3153429031,29.4600009918,7.5600051880,-38.6400146484,0.0199951325,23.5199985504,-109.3199996948,442.6199951172
674,301754983746652,-9.6248874664,-6.7033190727,7.1274065971,-11.4542102814,-6.8476257324,-6.9745225906,25.6799983978,11.0999984741,-40.9200134277,0.0199950654,23.5799999237,-109.3199996948,442.7399902344
675,301755003741785,-8.9700393677,-5.8297815323,6.6405467987,-8.9282503128,-7.0559277534,-2.2961094379,22.7999973297,14.8800048828,-42.2399902344,0.0199951325,23.5799999237,-109.3199996948,442.7399902344
676,301755023736885,-8.6584978104,-2.2549986839,5.1237683296,1.4006507397,-5.6911911964,4.0870270729,22.7999973297,14.8800048828,-42.2399902344,0.0199951008,23.5799999237,-109.3199996948,442.7399902344
677,301755043731985,-7.8387169838,0.0736196488,4.4096670151,1.4006507397,-5.6911911964,4.0870270729,21.8399982452,23.3400039673,-38.1000061035,0.0199951008,23.5799999237,-109.3199996948,442.7399902344
678,301755063727085,-6.9095911980,0.3747762144,5.2153983116,-6.1580748558,-4.2594146729,8.1046199799,23.9400005341,27.2999954224,-34.9199829102,0.0199951008,23.6999988556,-109.3799972534,442.9199829102
679,301755083722185,-6.4978680611,1.9514194727,6.1701803207,-10.5084724426,-1.5586729050,8.6433324814,26.8200016022,29.2200012207,-30.2999877930,0.0199951008,23.6999988556,-109.3799972534,442.9199829102
680,301755103717318,-6.5284109116,4.4278674126,6.6930813789,-8.8659992218,-3.2801563740,6.1604690552,26.8200016022,29.2200012207,-30.2999877930,0.0199951325,23.6999988556,-109.3799972534,442.9199829102
681,301755123712451,-5.7733817101,5.8053684235,7.7688150406,-8.8659992218,-3.2801563740,6.1604690552,36.5400009155,26.4000015259,-18.4799804688,0.0199951325,23.7600002289,-109.5000000000,443.0399780273
682,301755143707584,-4.2272815704,7.1999735832,9.4438076019,-16.2858581543,-3.1412885189,9.2658433914,42.2399978638,21.7799987793,-10.8599853516,0.0199951325,23.8199996948,-109.5000000000,443.0999755859
683,301755163702684,-2.2444128990,6.8377304077,11.2977828979,-21.8764896393,-4.4341969490,15.1030855179,42.2399978638,21.7799987793,-10.8599853516,0.0199951008,23.8199996948,-109.5000000000,443.0999755859
684,301755183697817,-0.1302083731,5.5885114670,13.1432065964,-21.8764896393,-4.4341969490,15.1030855179,48.0599975586,1.5000000000,5.5800170898,0.0199951325,23.7600002289,-109.5000000000,443.0999755859
685,301755203692917,2.7084827423,3.9067988396,14.9330415726,-22.3673152924,-4.1636438370,18.0264949799,45.7799987793,-11.4000015259,11.5200195313,0.0199951008,23.6999988556,-109.3799972534,443.0399780273
686,301755223688017,4.4842677116,4.0191984177,16.2616729736,-18.1581802368,-4.1516723633,17.6314392090,39.3600006104,-24.2399978638,16.5000000000,0.0199951008,23.6399993896,-109.3199996948,443.0999755859
687,301755243683117,5.1220111847,4.9037313461,17.8157138824,-13.9442567825,-4.8699550629,10.6401576996,27.7799987793,-34.2600021362,22.2599792480,0.0199951008,23.6399993896,-109.4399948120,443.1600036621
688,301755263678217,4.5563497543,4.6019639969,18.8462448120,-8.6672744751,-5.6648540497,7.9992723465,13.0200004578,-39.7800064087,27.1199951172,0.0199951008,23.6399993896,-109.4399948120,443.1600036621
689,301755283673350,4.1544003487,3.2983772755,19.0478305817,-5.9282245636,-4.5802478790,7.3552122116,-2.2800006866,-39.1799926758,30.8999938965,0.0199951325,23.6399993896,-109.5000000000,443.1600036621
690,301755303668483,4.1922740936,3.4749171734,18.5744094849,-3.4932470322,-4.6784129143,7.2115559578,-17.3999996185,-32.6999969482,32.3399963379,0.0199951325,23.6399993896,-109.5000000000,443.1600036621
691,301755323663616,4.7432746887,3.1291675568,16.7418136597,3.1412885189,-6.0862464905,5.8324532509,-28.6199989319,-21.7200012207,31.6799926758,0.0199951325,23.6399993896,-109.5000000000,443.1600036621
692,301755343658749,6.3962755203,-0.2947320938,12.5744915009,10.5970602036,-14.9115438461,10.3743925095,-28.6199989319,-21.7200012207,31.6799926758,0.0199951325,23.6399993896,-109.5000000000,443.1600036621
693,301755363653849,7.4029817581,-4.6221013069,7.5128626823,10.5970602036,-14.9115438461,10.3743925095,-36.5400009155,4.5600051880,30.8999938965,0.0199951008,23.6399993896,-109.5000000000,443.1600036621
694,301755383648949,5.3590264320,-4.8010849953,6.3473315239,2.1692130566,-6.9673395157,-3.3256475925,-33.4799995422,15.2400054932,32.6399841309,0.0199951008,23.6399993896,-109.5000000000,443.1600036621
695,301755403644082,3.6834235191,-4.0387248993,8.0540885925,-0.7781392932,-13.5228643417,-6.1149778366,-33.4799995422,15.2400054932,32.6399841309,0.0199951325,23.6399993896,-109.5000000000,443.1600036621
696,301755423639182,3.5710244179,-3.5249874592,9.1188268661,-0.7781392932,-13.5228643417,-6.1149778366,-20.5799999237,30.2400054932,33.0000000000,0.0199951008,23.6399993896,-109.5000000000,443.1600036621
697,301755443634282,5.4579863548,-2.9654350281,8.7156562805,2.7558102608,-19.0727939606,-2.8898897171,-12.1199998856,35.0400009155,31.2599792480,0.0199951008,23.6399993896,-109.5000000000,443.1600036621
698,301755463629415,7.1128206253,-2.1413779259,7.9416899681,3.8212625980,-17.9403018951,1.5323358774,-4.2000007629,40.1999969482,28.3799743652,0.0199951325,23.5799999237,-109.5599975586,443.1600036621
699,301755483624548,6.8544244766,-1.2934967279,7.8433408737,2.2170984745,-9.8596239090,-5.2793760300,-4.2000007629,40.1999969482,28.3799743652,0.0199951325,23.5799999237,-109.5599975586,443.1600036621
700,301755503619681,5.4005656242,-0.5824496746,8.2202444077,2.2170984745,-9.8596239090,-5.2793760300,11.0400009155,46.3800010681,17.8799743652,0.0199951325,23.6399993896,-109.5000000000,443.1600036621
701,301755523614781,3.0627844334,-0.9495797157,8.0644731522,2.6169424057,-7.1493043900,-5.9497728348,18.2399978638,45.6000022888,13.3199768066,0.0199951008,23.6399993896,-109.5000000000,443.1600036621
702,301755543609881,-0.1534212381,-3.0546212196,6.7016334534,-0.7853221297,-8.4422130585,-11.3321027756,18.2399978638,45.6000022888,13.3199768066,0.0199951008,23.6399993896,-109.5000000000,443.1600036621
703,301755563604981,-5.3885364532,-4.7253375053,4.9783825874,-0.7853221297,-8.4422130585,-11.3321027756,31.7999992371,39.4199981689,9.2999877930,0.0199951008,23.4599990845,-109.3799972534,443.1600036621
704,301755583600081,-8.4819574356,-5.2818360329,4.9533371925,-1.9249969721,-12.9338722229,-13.9610166550,35.7599983215,34.3799972534,10.4399719238,0.0199951008,23.4599990845,-109.3799972534,443.1600036621
705,301755603595181,-9.6480989456,-5.4473805428,5.7028689384,-4.2019524574,-12.8788042068,-16.9801959991,35.7599983215,34.3799972534,10.4399719238,0.0199951008,23.4599990845,-109.3799972534,443.1600036621
706,301755623590314,-10.3102779388,-5.9904394150,6.6747550964,-5.4828891754,-17.4614467621,-20.0233211517,40.0200004578,27.8399963379,11.2799987793,0.0199951325,23.4599990845,-109.3799972534,443.1600036621
707,301755643585447,-11.2296295166,-6.8859677315,7.0363874435,-5.4828891754,-17.4614467621,-20.0233211517,47.4599990845,11.2199935913,8.0399780273,0.0199951325,23.1000003815,-109.2599945068,443.1600036621
708,301755663580580,-11.7885723114,-6.5921416283,5.9148392677,1.5682499409,-21.0863780975,-16.8030204773,47.4599990845,11.2199935913,8.0399780273,0.0199951325,23.1000003815,-109.2599945068,443.1600036621
709,301755683575713,-11.4764194489,-5.7943515778,4.5532207489,-0.4812492430,-15.7662992477,-13.2163972855,48.9599990845,2.6399993896,2.5199890137,0.0199951325,23.1000003815,-109.2599945068,443.1600036621
710,301755703570813,-10.7213907242,-4.5390238762,3.8739383221,-0.4812492430,-15.7662992477,-13.2163972855,47.0400009155,-6.3600006104,-12.2400207520,0.0199951008,22.6800003052,-109.1999969482,443.2200012207
711,301755723565913,-10.3420429230,-4.5665125847,4.0645279884,-6.2442688942,-12.8955640793,-13.8891878128,45.0599975586,-7.0199966431,-18.7200012207,0.0199951008,22.6800003052,-109.1999969482,443.2200012207
712,301755743561013,-10.5411853790,-6.1944684982,5.3430690765,-10.7024087906,-8.1884202957,-14.7583103180,42.2999954224,-5.9400024414,-24.5400085449,0.0199951008,22.6800003052,-109.1999969482,443.2200012207
713,301755763556146,-10.9327497482,-6.6575045586,6.6570405960,-13.0703458786,-3.3759274483,-13.6186351776,39.0599975586,-4.5000000000,-30.4800109863,0.0199951325,22.5000000000,-109.0799942017,443.3399963379
714,301755783551246,-11.1037921906,-6.4180455208,7.4597172737,-14.0639705658,-4.3360319138,-12.2108011246,33.7799987793,-2.8199996948,-35.8200073242,0.0199951008,22.5000000000,-109.0799942017,443.3399963379
715,301755803546379,-10.6187648773,-5.6135354042,7.5861663818,-13.1349916458,-7.6544966698,-10.5036840439,29.0400009155,0.7799987793,-40.7999877930,0.0199951325,22.4399986267,-109.0199966431,443.3999938965
716,301755823541512,-9.5815153122,-3.7913248539,6.8311371803,-7.7382960320,-7.4150691032,-6.9026942253,26.2799987793,4.9199981689,-43.5599975586,0.0199951325,22.4399986267,-109.0199966431,443.3999938965
717,301755843536645,-8.5137233734,-1.4804214239,5.9368300438,-0.4501236677,-6.4741191864,-2.3392064571,24.2999992371,8.4599990845,-44.2799987793,0.0199951325,22.4399986267,-109.0199966431,443.3999938965
718,301755863531778,-8.0806198120,-0.3093928695,6.3064036369,-12.2898130417,-1.1875603199,5.9593501091,24.1800003052,12.6599960327,-42.8999938965,0.0199951325,22.4399986267,-109.0199966431,443.3999938965
719,301755883526844,-8.1581993103,-0.0314491838,7.2288098335,-12.2898130417,-1.1875603199,5.9593501091,25.8000011444,15.8399963379,-40.2600097656,0.0199950654,22.3799991608,-109.0199966431,443.3999938965
720,301755903521944,-8.2229509354,2.5311303139,5.8922371864,-0.8092648983,-6.6417183876,5.4254264832,25.8000011444,15.8399963379,-40.2600097656,0.0199951008,22.3799991608,-109.0199966431,443.3999938965
